target,message,message_len,message_clean,target_encoded
spam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost å£1.50. 2 cancel send STOP",148,cmon babe make horni turn txt fantasi babe hot sticki need repli cost $$$ cancel send stop,1
ham,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,81,wyli updat weed dealer carlo went freedom class lunsford,0
ham,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,154,happi babi alright take job hope fine send kiss make smile across sea kiss kiss,0
ham,C movie is juz last minute decision mah. Juz watch 2 lar but i tot Ì_ not interested.,85,movi juz last minut decis mah juz watch lar tot interest,0
ham,How are you enjoying this semester? Take care brother.,54,enjoy semest take care brother,0
spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,157,import inform orang user today ur lucki day find log onto http fantast prizeawait,1
ham,"Get the door, I'm here",22,get door,0
ham,"Lets use it next week, princess :)",34,let use next week princess,0
ham,Or i go home first lar Ì_ wait 4 me lor.. I put down my stuff first..,69,go home first lar wait lor put stuff first,0
ham,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,74,want kfc tuesday buy meal gravi mark,0
ham,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),102,da stupid da alway send like believ messag pandi mental,0
ham,Oi when you gonna ring,22,oi gonna ring,0
spam,Missed call alert. These numbers called but left no message. 07008009200,72,miss call alert number call left messag,1
ham,I attended but nothing is there.,32,attend noth,0
ham,Ard 530 like dat lor. We juz meet in mrt station then Ì_ dun haf to come out.,77,ard like dat lor juz meet mrt station dun haf come,0
ham,No dear i was sleeping :-P,26,dear sleep p,0
ham,Er mw im filled tuth is aight,29,er mw fill tuth aight,0
ham,Will be office around 4 pm. Now i am going hospital.,52,offic around pm go hospit,0
ham,Actually i'm waiting for 2 weeks when they start putting ad.,60,actual wait week start put ad,0
ham,Anything lor if they all go then i go lor...,44,anyth lor go go lor,0
ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,77,free sat rite wan watch infern affair wif n darren n mayb xy,0
ham,Yo you around? A friend of mine's lookin to pick up later tonight,65,yo around friend mine lookin pick later tonight,0
ham,Stupid auto correct on my phone,31,stupid auto correct phone,0
ham,Double eviction this week - Spiral and Michael and good riddance to them!,73,doubl evict week spiral michael good riddanc,0
ham,"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\""",115,world suffer lot violenc bad peopl silenc good peopl,0
ham,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",131,ok that cool either raglan rd edward rd behind cricket ground gimm ring ur closebi see tuesday,0
ham,Buy one egg for me da..please:),31,buy one egg da pleas,0
ham,Have you started in skye,24,start skye,0
ham,Have you bookedthe hut? And also your time off? How are you by the way?,71,bookedth hut also time way,0
ham,And several to you sir.,23,sever sir,0
ham,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,79,realli pig leh sleep much dad wake smth eat lunch today,0
ham,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,97,love hope anyth drastic dare sell pc phone,0
spam,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,157,freemsg record indic may entitl pound accid claim free repli yes msg opt text stop,1
ham,Life style garments account no please.,38,life style garment account pleas,0
ham,Lol wtf random. Btw is that your lunch break,44,lol wtf random btw lunch break,0
ham,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",88,sez how de arab boy hope r good give love love ya eshxxxxxxxxxxx,0
ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",155,lay man let know miss thought great day send bimbo ugo number ill appreci safe,0
ham,Detroit. The home of snow. Enjoy it.,36,detroit home snow enjoy,0
spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,135,show ur colour euro offer get england flag tone ur phone click follow servic messag info,1
ham,"Aight, I'm chillin in a friend's room so text me when you're on the way",71,aight chillin friend room text way,0
ham,Is toshiba portege m100 gd?,27,toshiba porteg gd,0
ham,Well welp is sort of a semiobscure internet thing,49,well welp sort semiobscur internet thing,0
spam,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,105,text pass collect polyphon rington normal gprs charg appli enjoy tone,1
spam,"accordingly. I repeat, just text the word ok on your mobile phone and send",74,accord repeat text word ok mobil phone send,1
ham,Loosu go to hospital. De dont let it careless.,46,loosu go hospit de dont let careless,0
ham,How much for an eighth?,23,much eighth,0
ham,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,183,omg joanna freak look thru friend find photo ask stuff myspac even log like year,0
ham,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",118,send ur birthdat month year tel ur life partner name method calcul repli must,0
ham,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,92,juz havent woke bit blur blur dad went liao cant cum oso,0
ham,"How about clothes, jewelry, and trips?",38,cloth jewelri trip,0
spam,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge,157,block breaker come delux format new featur great graphic mobil buy $$$ repli get bbdelux take challeng,1
ham,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,87,aah cuddl would lush need lot tea soup kind fumbl,0
spam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,152,import inform orang user today lucki day log onto http fantast surpris await,1
ham,Are you plans with your family set in stone ?,45,plan famili set stone,0
ham,Pls dont forget to study,24,pls dont forget studi,0
ham,You'll never believe this but i have actually got off at taunton. Wow,69,never believ actual got taunton wow,0
ham,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",141,den weekday got special price haiz cant eat liao cut nail oso muz wait finish drivin wat lunch still muz eat wat,0
ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,114,broke list reason nobodi town tell sarcast faggi,0
ham, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,132,common car better buy china asia find less expens holla,0
ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,85,greatest test courag earth bear defeat without lose heart gn tc,0
ham,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,75,sorri stil fuck last nite went tobe got work,0
ham,Hey so whats the plan this sat? ,32,hey what plan sat,0
ham,Beauty sleep can help ur pimples too.,37,beauti sleep help ur pimpl,0
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,122,great hope use connect mode men also cos never know old friend lead today,0
spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,136,natalja f invit friend repli yes see http stop send stop frnd,1
ham,Where to get those?,19,get,0
ham,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",106,kind miss train cos asthma attack nxt one half hr drive sure park,0
ham,Ball is moving a lot.will spin in last :)so very difficult to bat:),67,ball move lot spin last difficult bat,0
ham,Haiyoh... Maybe your hamster was jealous of million,51,haiyoh mayb hamster jealous million,0
ham,Can you please send me my aunty's number,40,pleas send aunti number,0
ham,I'm glad. You are following your dreams.,40,glad follow dream,0
ham,I've reached home finally...,28,reach home final,0
spam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",163,urgent import inform user today lucki day find log onto http fantast surpris await,1
ham,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",152,wn r hurt prsn close fight wit dem coz somtim dis fight save relat bt quiet leav nothin relat gud eveb,0
ham,U can call now...,17,call,0
ham,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",138,scienc tell chocol melt sunlight pleas walk sunlight bcoz want loss sweet friend,0
ham,Yes. I come to nyc for audiitions and am trying to relocate.,60,yes come nyc audiit tri reloc,0
ham,I pocked you up there before,28,pock,0
ham,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,142,congrat great want tell tell score cos might make relax motiv thank share,0
ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),139,wud never mind dont miss dont need wil realli hurt wen need dont tell take care,0
ham,Hey mr whats the name of that bill brison book the one about language and words ,80,hey mr what name bill brison book one languag word,0
ham,"Okay, good, no problem, and thanx!",34,okay good problem thanx,0
ham,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",290,inform ikea spell cap yell thought left sit bed among mess came said go got home class pleas tri bullshit make want listen less,0
ham,Call me when u're done...,25,call done,0
ham,G.W.R,5,g w r,0
ham,You best watch what you say cause I get drunk as a motherfucker,63,best watch say caus get drunk motherfuck,0
spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,74,kit strip bill netcollex ltd po box oja,1
